1146018097070927879,FRtauta,FRtauta,NA
1145622523561693185,Aku,Aku59563723,NA
1138744492867985409,Bintang Kusuma,Bintang91507902,NA
1145947321433071616,idris hasan,idrisha27522180,NA
1146018415867355136,ululazmi.kadji@yahoo.com,KadjiUlulazmi,NA
1146018290810019841,Rudiansyah,Rudians25547991,NA
1146018332979560449,Atieqah Murni Muludi,murniatieqah,NA
1146017840677306368,Afifzayin900,afifzayin900,NA
1146018505373802496,Sam,sssssamuell,NA
1145943218460037120,Yuni lestari,Yuniles04996022,NA
1146016924670672896,Lenny Purba,LennyPurba4,"Tambora, Indonesia"
1136569865081196545,Shafina,Shafinaar,Jakarta
1146014152067973120,Ayu Agustin,Inseo93,NA
1146018184098488322,Bungadwiyuliana,bungadwiyuliana,NA
1146017921920978944,Ini saya,haniyaaa_17,NA
1392028182,Dwi Riswanto,DarahBirv,NA
1146018248023875585,Evi,Evi66262340,NA
3287812556,John Adja,JohnJrcj,"Malang, Jawa Timur"
1146017980234399744,Riska Ega Dwiana,rskaed31,"Ciamis, Indonesia"
1146018161591902210,Deby,Deby52858990,"Kota Bengkulu, Bengkulu"
1134604629684056064,Llyoidhopend Purba,llyoidhopend,NA
1146014566817492993,Aak,Aak58723339,NA
1146018310447747076,krensa,krensa2,NA
1145974576830017536,Betaria Paris,BetariaParis,NA
1141339502025179137,Rega,Rega58935806,NA
1146017688109453313,Haya,_ohaya,NA
1146017436602232832,Andrian,Andrian58225363,NA
1146017429899767808,Rudisetiawan,Rudiset56484376,NA
1143734253357658113,Lovrika Vika,lovrika,NA
1084458274047447040,Sati Jambang,JambangSati,NA
1146015483025481728,Febriana Diah🍁,Millie61803190,"East Java, Indonesia"
1146017707285893120,DzakkyBudiman,DzakkyB,NA
1146017347557216257,doranovita,doranovita3,NA
1146017112684560384,Damarjati O²,DamarjatiO2,NA
1146017143730819073,Yuhaneslilykkurniadi,Yuhaneslilykku1,NA
1142809775110885376,Prastowo,Prastow74100777,NA
1146016736518389760,Muhammad Syafii,Muhamma60393017,NA
548640927,Irwan Faisal Ramdhany,dodinetral,"Ciamis, Jawa Barat"
1146017133140176896,Erlandra putra,ErlandraP,NA
1146017514054287362,agaris777,agaris777,"South Borneo, Indonesia"
1145783135860215808,Cak min,Cakmin59014676,NA
1146016556482097152,Vyasa Suastawan,VSuastawan,NA
1146017340951150593,Raisya somantri,RaisyaSomantri,NA
1146015720662110210,Cntkazyaa_,cntkazyaa,NA
1144479613801730048,skuyhoho,skuyhoho,Semarang
1146016012430561280,Muhammad Rifal,Muhamma10418323,"Nangro Aceh Darussalam, Indone"
1146016131477430272,RismaSeptiani,Mrs_Risma2709,"Garut, Indonesia"
1145608325838413825,Bara,Bara73376315,NA
1146016947814801408,Tira,Tira66126499,NA
1145605865195524096,Lukman Boim,BoimLukman,NA
1146016721272111104,lea🌼,leattebae,NA
1146015602277900288,Jihan Sri Wahyuni,JihanSriWahyun1,"West Sumatra, Indonesia"
76271331,Michael Simoncelli,Mike_Rcv,"Jimbaran, Bali"
1146016905536270336,qrstwit,qrstwit,NA
1146016706956910593,Taniaandarini,Taniaandarini4,NA
122609142,Andrew Y. Sumolang,anyohsu,"ÜT: 1.465326,124.838054"
1146015591876050944,Deny Pandie SH,ShPandie,NA
1145925580786810880,Nanang,Nanankstd445,NA
1146016287690121217,Ngapain Sih,ngapain_sih,NA
1146016054784614402,SSREPALΠ,ssrepal,NA
1145551169927839744,Ryiieee,Ryiieee1,NA
1146016259856711680,Irfan,Irfan62802087,NA
1146015613925482498,Yogiprayitno,Yogiprayitno10,NA
1146015884927856641,Devi Ayu F,Deviiafnd27,NA
1146015819228274688,ganetya divananda,namastuu,NA
1146015534971883520,Muhammad Ubaidillah,Muhamma56221616,NA
1140185629084360704,dwirh,dwirh12,NA
1146015031428935680,sri windah pakaya,WindahPakaya,NA
1146014891754393601,Faizzaturrz,Faizzaturrz1,NA
1076739338552016896,lyr,Larasyrr,"Malang, Indonesia"
1145690573191303168,Nailassf,Nailassf1,NA
1146015750139760640,Vanyaaa,Vanyaaa64083054,NA
1146012586279747584,Sarki,Sarki94440170,NA
1146004667513462784,@moh.ikb_,Ikb23719002,"Dolo, Indonesia"
1146015311377735681,Galang Muhammad,Galang96771602,"Purwokerto Timur, Indonesia"
2320436152,Subairi,Go_odbay,NA
1146015181316612096,Kemal Umar Fath,KemalUmarFath6,Indonesia
1145926529450274817,Ainurhy,ainurhy,NA
1146015174769299456,Icha ichut,AnnisaFilza2,NA
1146014051425644545,wahyudi,wahyudi09533595,NA
1146014297744502784,Cut nyak,Cutnyak87551886,"East Java, Indonesia"
1146014843113107456,April,April05244894,NA
1146014866504736768,Ikang,Ikang67154883,NA
1140341189603807232,Putu Seni Wahyuni,PutuSeniWahyun1,NA
1146014621930672128,Adis Imuet,AdisImuet,NA
1146013014409138176,elizabeth.okita,ElizabethOkita,Indonesia
1146013862287724544,umar_yuda,YudaUmar,NA
1146013950410022912,Dede liyan,LiyanDede,NA
1146013606720331778,Jk,Jk26629613,NA
1192391768,Rosmauli,rosmaulidiana_,NA
1146013970274275328,LhieyaZ,LhieyaZ,NA
1144069878136971264,Andri Yani,Andriyani1215,NA
1141342104456613888,Febby Saputra,FebbySa26996772,NA
1146013577771245568,Bocahsaa,bocahsaa,NA
1146013766342987776,Edenchristian,Edenchristian11,NA
1146012466150666245,Gembud,Dustin21002047,NA
1146013777290072065,Rubi Darmawan,RubiDarmawan4,NA
1146013822215344128,Padilcntl,padilcntl,NA
1144608017700179968,Agung Wira,agoengwira_,Banjarmasin
1146012999867486209,A R I,Susantoari9771,NA
1146013020914511872,Divia,Divia55200770,NA
1146013776434438144,Hack Bee,HackBee17,NA
1146012172817821697,Rista Hirawati,HirawatiRista,NA
1146012928404930561,Milla Mimon,MillaMimon,NA
1146013349164929024,bunga mawaddah,mawaddah_bunga,NA
1146012076680179712,bpkadsumedang,bpkadsumedang,NA
1146012834041458689,Bella Fadhillah,bellaafd,"Pringsewu, Indonesia"
1146012398865678336,SherlitaFaiza_,SherlitaFaiza,Blora jawa tengah indonesia
1146010722284916736,Dean Raphael Pakasi,DeanPakasi,NA
1146012540436013057,ekaayunita,yntaekaap,NA
1146012312202932225,ZAINUDDIN ADNAN,ZAINUDDINADNAN2,NA
1146012842891460609,Ahmad fikri,Ahmadfi65276309,NA
1086822255873511430,Devon pratama arejala,PratamaDevon,NA
1146012403525545984,Safrillah,Safrillah8,NA
1146011005425553408,Ifa Nur Fadlilah,IfaNur,Kudus - Jawa Tengah
1146012506407620608,Wahyudiiii,Wahyudiiii2,NA
744136565291528192,Ghooz,ImamGhozal6,"Tuban, Indonesia"
1098481073225269248,Kopi35,Kopi351,NA
1146012578763534336,albirtriadi07,albirtriadi07,NA
1146012478398070785,Aw,awkwancut,NA
1146012379718668288,Anne Maulina,MaulinaAnne,NA
1144814353213841408,Ameliarzkyy,Ameliarzkyy2,NA
1138383748032892928,abu rifa,aburifa8,NA
1145999347751911424,Sumitro,Sumitro88021058,NA
1145536716813426688,Riska Alfiana,RiskaAl45418591,NA
1086175867586277376,Rizki,Rizki53083605,"Bandung, Jawa Barat"
1146011657665048576,Roslina Tambunan,RoslinaTambuna1,NA
1146010401089323008,Billyantoro pakaya,Billyantoropak1,NA
1146010477475987457,Nolpinorpi,nolpinorpi,NA
1633381686,Gunawan soebrata,gns_gunawan,NA
1146011618674745344,Aleron,Aleron17,NA
1146011438659465216,Syarif Qodank,QodankSyarif,NA
1146011506078674945,Bintang Anugrah,Bintang28968490,NA
1146011585338462208,DoNi11,Ni11Do,NA
1119132070339436544,hasiwawaugg,hasiwawaugg,NA
1146011047863566336,Yntankn,yntankn,"Madiun, Indonesia"
1146010588625031168,Abah odel,AbahOdel,NA
1146009136938643458,Malomo,Malomo12388496,NA
874547032593121280,I an,b_bintangc,NA
571941987,Arieta Tata Rahayu,arietatata,"Central Java, Indonesia"
1145346341196845056,Ilaelvazahra,ilaelvazahra,NA
1145466636574420992,Habib Aksana Rizqy,HabibRizqy,NA
1138303773648932864,joenaeedee,joenaeedee1,NA
1146010194482061312,Lisa_,Lisa36215755,NA
868403419928645632,LIN,yuukinoearl,NA
1146009844568092672,Roberth Kuta,KutaRoberth,NA
490101641,Rista Feny,rystha_tha,Jawa-Indonesia
1146010291282444288,latif,latif22652629,NA
1146010944876638208,Devia,Devia37952989,NA
1146010775087022080,Luthfii,Luthfii83850382,NA
1140023104539783168,Meeggaa,MegaDwiUtami15,NA
1146010235397529600,Bagas_wicaksono,Bagaswi52921185,NA
1146010592316051461,Sanjikun,Sanjiku88662203,NA
1143319069145178112,Hanif S,HanifS42322856,NA
1146010780866768896,Ridho Ali,RidhoAl99657573,"Pekalongan, Indonesia"
1144818181875179520,sukmawijaya,sukmawi22537003,NA
1146010671047311360,Rizki Awaliyah,RizkiAwaliyah2,NA
1146009952122654721,chan,amelia_chana,NA
1143303731238203392,Evan. Pan,EvanPan15,NA
1146010139536707584,Risswoyo,risswoyo,NA
1146010132330868736,Winardi Yulianto,YuliantoWinardi,NA
1146010205903179777,Julwansen Sitopu,JulwansenSitopu,Medan
1144824933148553216,Arshel Divassha,ADivassha,NA
1146009988055224320,Chyzee,Chyzee2,NA
1146005449252098048,Masdab21,masdab21,NA
2384657756,Aditya Ari Purwanto,chiyarhodes,Pangkalpinang
1146009953896845312,auliadheva,auliadheva1,NA
1146009557623164928,Andhisa Gita Pratiwi,AndhisaGita,"Depok, Jawa Barat"
1146010247045115904,Nawwz,Nawwz16,NA
1146009837550968833,Ryuuka♐,Ryuuka_182,NA
1068415278571110400,rozikin@,RZamudin,"Kuala Lumpur, Wilayah Persekut"
1065009290,sa,Agnesshiffa,Indonesia
1146009967947743232,Aisyah,Aisyah59886608,NA
1146009743082655744,Sri_Aini681,Aini681Sri,NA
1146009618222477312,Muhamad,Muhamad40941277,NA
1146009530955784192,Yulhan,Yulhan98346879,NA
1146007540007759872,Samuja,Samuja9,NA
1146007954174304256,Gresela_sitorus,GreselaSitorus,"Jakarta Pusat, DKI Jakarta"
1146009011503763456,Rohmat Ali,RohmatA91803255,NA
1146008947821666307,Siwiha,Siwiha1,NA
1146009348956573696,Agoes,Agoes43496359,NA
1146009094475489280,Juliansya Pratama,JuliansyaP,NA
1146009692566458369,Asifauliaa,asifauliaa,NA
1146000190475649024,Oktavianus Harianto,OktavianusHari3,"West Borneo, Indonesia"
1145679200524783616,Ihsan,Ihsan88082423,"Sumberejo, Indonesia"
253609069,Seyeeng,sarahindahw,Russia
1145585468131557376,Komariah_ardyansyah,Komariahardyan2,"Cilacap, Jawa Tengah"
1146009395072946176,Sucijuliani,Sucijuliani3,NA
240830093,I'am PENYU,YudistiraIndraP,"Cempaka tengah, Jakarta pusat"
1145854176812867585,Ilham Sukirno,ilham_sukirno,NA
1146006928901804032,Aditya Suhada,AdityaSuhada2,"Bekasi, Jawa Barat"
1146005976589332481,Wendy Nugraha,_breathjr,"West Borneo, Indonesia"
1145713768749383681,Ridwan Al Muhrom,keron08,NA
1146008721933230082,sasmithamitaa,sasmithamitaa,NA
1145660672958578689,Rezaa,Rezaa04804823,"Cengkareng, Indonesia"
1146008608397594624,Pichis,Pichis16806382,NA
1145675093818765312,Strekk,Strekk5,NA
1146008637447393283,Aqil Naufal,AqilNaufal19,"Bekasi, Jawa Barat"
1146007271891095557,Sukatno Sukatno,SukatnoSukatno4,NA
1145998546035859456,Dinda_VK🐯🐰,VkDinda,NA
1144999718465884161,Syauki ramdan,RamdanSyauki,NA
1146002788339478528,Joko,Joko94836475,NA
1146008242977292288,Cute,Cute65606996,NA
1146006975852847105,Yuniarrr,Yuniarrr3,NA
1146007953876516864,Arelio,Arelio95878139,NA
1145721214570135552,Djahrudin,Djahrudin8,NA
1146007291142922241,Frans Lebawezo,lebawezo,NA
754628557,KE™,Pipops13,Mopuya Utara
1146008128263086080,mhmmdgry,mhmmdgry,NA
1143750585583149057,🥀,indiyahei,"Jakarta Barat, DKI Jakarta"
1146007716579516417,Juna_11P,11pJuna,NA
1146007423603240961,Cherly_Carmona,CarmonaCherly,NA
1146006507470802944,Andy Hermawan,AndyHer28679949,NA
1126131547365527560,Mrozak Setiawan,Mrozak36709604,"Kota Bogor, Jawa Barat"
1146007026188742657,Aries Sandy,AriesSa92431276,NA
1146006585379999745,Pei,AhmadSa82677690,"Cengkareng, Indonesia"
1146006302792925184,Abdul Rahman Surbakti,SurbaktiRahman,NA
1146006985034194944,Rnz01,Rnz011,NA
1146007392842162177,🌙`яαเɳყcɦɠυrℓ✧*:･ﾟ,Nudtella6,yello cone
1144747621409361920,Trisning Robiyana,TRobiyana,NA
2741373248,eva nina,En84Eva,NA
1146006964360503296,Pinadi Gmk,PinadiGmk,NA
1146006528786223104,BUDI BAWA LAKSANA,bawa_budi,NA
1146005915939721216,Mapara,Mapara47131979,NA
1146006306639077379,Sri Lestari Siregar,SriLestariSire1,NA
1146006797255237632,nrahmi rahim,NrahmiR,NA
1146006549128605699,Teti Hariyanti,teti_hariyanti,NA
1146006393700245504,Hastuti,Hastuti59816078,NA
1146006678271172610,Al Marten,AlMarten3,NA
1145178551047483392,Gheisya Wulandari,GheisyaW,NA
1146006514378784768,Munawar,Munawar02984880,NA
1146006401585569792,Irfanzzzz,Irfanzzzz2,NA
1143159907971026946,onasislam,onasislam,Jakarta Capital Region
1146006261521010689,Tri,Tri54879267,NA
1145652557059985410,Iyank,Iyank98120823,NA
1146005684649021440,Lailaela,Lailael39012515,NA
1142112524126412800,Muksin,muksineni,NA
1145997325329825792,keysha anandita,keycehaa,bandung
1146005723215618049,Raiz Ina,ina_raiz,NA
1146006127722680321,Nlatifa21,Nlatifa212,NA
1146005079327043584,BNA_03,03Bna,NA
1146005378095669253,Amelia,Amelia52081513,NA
1146006226095861760,ZoRo11,Ro11Zo,NA
1146005582643515392,Mcllkay,mcllkay,NA
1146005663304171521,Anggraeni,Anggrae16735771,NA
1118378390682259457,Tahta Langitan,Buyoung16,NA
1146005851091587072,uduk,jekajeki,NA
1146005429169745927,Yahya Idris A.,YahyaIdrisA3,NA
1146005258688061440,Thiting_Kobandaha,ThitingK,NA
1146005359527526405,Feri Irawan,FeriIra73334632,NA
1146004798610632705,Nazwa Pratama,NazwaPratama3,NA
1094013236918153216,Nasrun nainggolan,Nasrunnainggol1,NA
1146005304485634048,Pututami,Pututami3,NA
1145967600595111936,Rio Alex,RioAlex47520930,Menteng
1146004115949903872,Khozinul Asror,Khozinu53788297,"Central Java, Indonesia"
1146004644725809152,Januari Sarumaha,SarumahaJanuari,NA
1145197875296555009,Rangkoto,Rangkot85842929,NA
1146005483003662337,Dina Melia,DinaMelia17,NA
1145894656997150720,Atikha Hadzami,AtikhaHadzami,"Kotamobagu, Indonesia"
1028738959,Windarto A.S,windartoasfor99,NA
1146002740251779072,Hart Ontw,OntwHart,NA
1146004992920190976,Pipih Astria,PipihAstria,"Jakarta Timur, DKI Jakarta"
1146004779056762881,Nurul azizah,Nurulaz09013883,NA
191790119,leatripena,LeaTripena0407,"medan,indonesia"
1146004779379769345,TimPenggerakEsiaPOKER,EsiaTim,NA
1097891686687096833,Diogo Gomes,DI0G0_G0MES,"Sao Paulo, Brazil"
185958913,Cut Sherin Nadilla,CutSherin,NA
1145764053089845249,Enengharum19,enengharum19,"Tangerang, Indonesia"
1145684378434981890,"ATRBPN_Serui,Papua.",ChioTamauli,"Papua, Indonesia"
1146004232027271170,Daqoz,da_qoz,NA
1145988176701546496,andrea young,andreay30536592,United States
1146003985725181952,Latif Yasmin,LatifYasmin5,NA
1146002066059358208,Cha,Cha07387321,NA
1145744413823397888,Nabila Maharani,NabilaM10619439,NA
1129346921410117632,✨,recehya,NA
1146001423793922048,Ridhazizah104,ridhazizah104,NA
1145985625037787137,Very Fachrizal,FachrizalVery,NA
1146002809264824323,Khora Noval,KhoraNoval,NA
543774341,gilang,gilangpinanggit,NA
137632366,chrismonwulandari,ndari_24,"Yogyakarta, Indonesia"
1146003130284298240,Bearwoojinnie,Bearwoojinniee,NA
1146003052362518530,Human+62,Human21946097,NA
1130679762546913280,Pas,Pas13996894,NA
1146003884587925504,Kopihitam,Kopihit23029286,NA
1145943477546434561,Nanang,Nanang09722185,NA
1146002321446338560,Zhiasqmr,zhiasqmr,NA
1146003059497000961,"Pandis jr,",PandisJ,NA
1146001710399148032,Ahmad Yani,AhmadYa12536993,NA
1146002777606279168,Victor Natinegoro,VictorNatinego1,NA
4756352256,Hilda,hilda_bire,Indonesia
1146003429145243648,deary trivian,TrivianDeary,NA
1146002585427406848,Saputra_an,Saputraan2,NA
1146002961455149057,Kiki widya sari,Kikiwid49321793,NA
1146002951489503232,SBT Bandengan,SBandengan,"Jakarta Barat, DKI Jakarta"
1146002633041125376,Steffi renita,RenitaSteffi,NA
1146001894877224960,Udis Sudirja,SudirjaUdis,NA
1146002336466079747,Linda Puspita sari,LindaPu86439164,NA
1146001917446770690,adhies,adhies02816040,NA
1145999247650611201,@agus_hafiyanto,AgusHafiyanto,NA
1145892349244891136,Biro Hukum dan HAM Setda Provinsi Bali,bhukumhambali,"Denpasar, Bali"
1146001746428170240,egidia intan,egidia_intan,"Balikpapan, Kalimantan Timur"
1146002241955880960,BilliElish,billi_elish,NA
1146002409375748096,Aris Pratama,ArisPra85553031,NA
1143820740145250305,mangakajalanan_adamas,mangakajalanan,"Cibinong, Indonesia"
1121114519915257856,citras.hopping,CitrasHopping,NA
1146001506409205760,Mas Ponidi,MasPonidi2,NA
1145974026700873728,@pecel lele cak penyue,penyue939,NA
1146000595779637248,Fadillah_Abrar1302,abrar1302,NA
1146001660142968832,putrinaviana,putrinaviana,"Kembangan, Indonesia"
1145892714711437312,k4rna3@gmail.com,k4rna3,NA
1146002134627844096,Silva Margaretha,SilvaMargareth1,NA
1146001593034166272,Syifa Aininda Sagena,SSagena,NA
1146001250166509568,Izza,Izza88698891,NA
1146001863013064706,Alfiani Damaiati,ADamaiati,NA
1145999910350626816,Heril,Heril89421926,NA
1145839509289836544,Topan,Topan16010935,"Bogor Barat, Indonesia"
931837254812672001,error,zayyan86,NA
1146000797408231424,Ipang Aveiro Rodriguez,AveiroIpang,NA
1135719552111616000,ñyamukk,Haimuha2,NA
1146001226577768448,aliaoktavia,aliaoktavia4,"Lima Puluh, Indonesia"
1146001012810866688,Rathy,Rathy92813002,NA
1146001405519335424,Milea Amanda,amanda_milea,"Jakarta Timur, DKI Jakarta"
1145689926408687616,telur ceplok,Matasapi9,NA
1130024892034797568,Masayuki Takagi 高木雅之,H8CXzJsWlBL2AtY,NA
1145999033548193792,ifanf,ifanf8,Kudus - Jawa Tengah
1039331227570909184,Apriliaaa_rd,Apriliaaa_rd,NA
1146000875137060864,Rafli Al Riziq,RafliRiziq,NA
1146000121865236480,Auliash,Auliash12,NA
1146000818358771713,Vero Firmansyah,firmansyah_vero,NA
1145164571306364929,dela,delarestianiii,"Bali, Indonesia"
1145999644318547968,Dinda Anisa,DindaAn85624106,Indonesia
1146000500501778433,Badjoel,Badjoel7,NA
1145957134636425216,Jodohmu,HalloHanna1,Indonesia
1145999817354567680,Mithun1924,mithun1924,NA
1128087467821682688,Ferdinandus Tambun,FerdinandusTam2,NA
1145999760416890880,Hanif Usamah,HanifUsamah1,NA
1143787922623094785,Joan Valerie,JoanValerie6,NA
1145983312449511424,wihdatulummah_jagakarsa,wu_jagakarsa,NA
1145999242646810625,Tien Yusuf,tien_yusuf,NA
1145980214058426369,Siti Shopiah,SitiShopiah12,NA
1145998498262765569,Anceli Nadin,AnceliNadin,NA
1145999411253612546,AdityaLie,Petruslie7,NA
1139423094940950528,Fitria🐣,kewpoloe,"DKI Jakarta, Indonesia"
1145998632342020097,ivana hana poluan,HanaPoluan,NA
1145996320345219072,Ask Later,AskLater4,NA
1145999750065467393,soma-8568,Soma8568,NA
1133851026946023424,Ferdy_Hadi,FerdyHadi3,NA
1145999551200759808,Anazz,Anazz89080516,"Lampung Tengah, Lampung"
1145999130004578304,Tatum Ghea Faricha,ghea_tatum,Indonesia
1145999402139410432,Icung,Icung74965483,NA
1145918343330709504,Adelia Agustina,AdeliaA16508864,NA
1145956084613439488,Auliadwinurff,auliadwinurff,NA
1145999189152657408,Steven,Steven03526831,NA
1145999469609021440,Nining Astuti,NiningAstuti7,"Bogor Selatan, Indonesia"
1145999329359831041,Menase Kadepa,MenaseKadepa3,NA
1145999239270416385,mbok wes twek,TwekWes,NA
1145998762638073856,Syukriadi,Syukria20484439,NA
1145998581477728256,mbokwest.,mbokwest,NA
1145997789412749314,Masril,Masril80020200,NA
1119461857956229120,agung tiku,AgungTiku,NA
1032768481979031552,Winardi Panggarbessy,WinardiPanggar1,"Bengkulu, Indonesia"
1145985677860847616,khotimah,NokOti5,NA
1145998603426492416,dhanti.,RamadhantiDw_,NA
1145998274056245253,Ermawi Awi,AwiErmawi,NA
1145982728816381952,Maria Christina rosarianti,RosariantiMaria,NA
1134333916209340416,Oktap,Bucinop84587952,NA
1145998749623152640,Ila,Ila58859201,NA
1145249297123835905,aldisp,aldisp19,NA
1145998885799620610,Khairul Akbar,Khairul67611496,Indonesia
837801448171692033,Inka Novela,InkaNovela2,Payakumbuh
1145996923200917504,Adri,Adri67421294,NA
1140616867226062849,yuni lestari,kittyyyyyyyy_,"Sumowono, Indonesia"
1145998043021340672,Athena Rossa,RossaAthena,NA
1145733462806028288,Babun Br,BrBabun,NA
1145998135396720645,Noona mia,Miasafi16947762,NA
1145998216330014720,Andi Tarigan,AndiTar97945833,NA
1145998318624919552,Leonardo sembrono,LSembrono,NA
1145998015636754432,dimashu,dimashu5,NA
1145998167835463680,igho,igho65128021,NA
1140583712070893568,wadi suryadi,wadisuryadi1101,"jl.kh Natsir,kp lempar Citeure"
1145997907952168960,Asharyk. Ary,AsharykA,NA
1145997705199509505,Egaazzh😈,Egaazzh2,NA
936546983401132032,miraa,miraa88992390,NA
1145997703781838848,Ryan,Ryan43952511,NA
1145996341329268736,Eruruniza,eruruniza,NA
1145995664473509888,Lisiu1002,lisiu1002,"Riau Islands, Indonesia"
1145997898934472704,yuliaputri,yuliapu23204917,NA
1144233623450578944,Jasa Instagram Views Video,cuanpreneur,"Jakarta, Indonesia"
1145997093825216512,Wahyudi,Wahyudi11711068,NA
1118414367815389185,.,lisa84696303,NA
1145997399409606656,Neni,Neni51688910,NA
1145996704799289346,Jarwo Cipeng,JCipeng,NA
1143864238760321024,Kisnurismah,kisnurismah,NA
1145997098682204161,Novianty,Noviant15440596,NA
1145997105376317440,Martha Niat,MarthaNiat,NA
1145996540177076224,Hudaa,mkhhudaa,NA
1145993822364557312,DhanixBlack,DhanixB,NA
1089763964999786498,Masrud,Masrud7,NA
1145996898081243136,Sr,Sr25181057,NA
749234994212540416,Muhamaad Zull,MuhamaadZull,NA
318903788,Momo Mulyanto,momo_mulyanto,NA
1145996979857530880,Dimas nugraho,DimasNugraho,NA
1145996169182502912,Jehaa,Jehaa37134761,NA
1144456964098805760,Mini,Mini35587423,NA
1145972009806913536,Irma,Irma45101614,NA
1145996293111611392,PARTAI AKAL SEHAT,PAS_NKRI,NA
1145996128732626944,ahmad ainil,AhmadAinil,NA
1145996316079611904,Elsaa,Elsaa48158687,NA
945548305030770688,Jww_hlda17,j_hlda17,NA
1145529748765855744,Tahubulat__,InkaSasti,"Temanggung, Indonesia"
210848795,"BuCin, S.Pd., Gr.",arsajaya,gianyar
1145995736678453248,Roni Saputra,RoniSap94646542,NA
1145996414117240833,igho,igho29989019,NA
1145995740478468097,Danilz_Art,ArtDanilz,NA
1145996529334800384,Naw🙄😎,Naw86239819,bumi
1145843846795780097,Mohammad,Mohamma21533964,NA
1145993758623748096,Arini,Arini69545655,NA
1145995955059056640,Sukoco,SUKOCO_PEMBAWA,NA
1145995131071258625,Afridha Setya,afridha_setya,NA
1145726128847384576,siulf_,siulf1,NA
1145995408264482817,SRI AYU,SRIAYU46571809,NA
1145994853626466306,Di Puspani,DiPuspani,NA
1145995964684963840,Hack Bee,HackBee16,NA
1129681268365357056,Renal kamaru,KamaruRenal,NA
1131065545330085889,UMBU NGAILU PASALANG,UPasalang,NA
1145995593753358337,Moh taufik H.,MohtaufikH1,NA
1145985015819358213,Ella Safira,EllaSafira15,NA
1145990864964993024,AG,Gunadamaa_,"Kota Kediri, Indonesia"
1145994834332663808,Lunatiranda Barandale,barandale,NA
1145995324743274496,Fitri,Fitri02500882,NA
1145990149831974912,banbocor,awalmazhari,NA
1145995218585473024,Anggi ardiar_12,12Ardiar,NA
1145995651198492672,binsabil 💥,bissabil,NA
1145994840410169344,aku siapa?,LusiWul23984057,"Purbalingga, Indonesia"
1145994997533036544,Adelia Sani,sosissonice11,"East Java, Indonesia"
1145995126457548801,Muktaji,Muktaji6,NA
1141821370344460288,Farik Azis,azis_farik,NA
1145994704116281344,Amanda,Amanda70947112,NA
1145995233714307072,Rifqi ZM,zm_rifqi,NA
1145994990968901632,Isman Mediapatriot,IMediapatriot,NA
1145990533166223360,Panggil saja,Neiss_,NA
1145995138658738177,Samuel Manurung,SamuelM76005775,NA
1145994453494067200,Kuspriyanto,Kuspriy26054168,NA
1145993821471121410,ahmad_,ahmad89953083,NA
1145994781832540160,sakatonikABC,sakatonikABC4,NA
1145994919477043201,RazeR Squad,SquadRazer,NA
1145994789839441922,Rahmatullah,Rahmatu36861252,NA
1145994831333773314,Muhammad Akbar Deardo,deardo_akbar,NA
1145994746201964545,Luc Adie Hikmawan,AdieLuc,NA
1145994143694327808,Silpani Mahdaniyah04,SilpaniM,NA
1145994189294850049,Enok Ratnayu,ERatnayu,NA
1145994269934542849,Yan Sari,YanSari44988965,NA
1145993722556891136,Desi Oktavia,_desioktavia,NA
1145993632870125569,Ilham Dwi Atmojo,atmojo_ilham,NA
1145993884347990016,Ayu Putri Cahaya,ayuuuuue,NA
1145828978550161408,febriana 1203,Febriana1203,NA
2617671708,Adhe Arieyandi,AdheArieyandi,NA
1145993882506678272,Dwi_Setiyono,DwiSeti21569815,NA
1145991874152321024,M.sale,Msale41879156,NA
1145993669880639488,Evha,Evha48347793,NA
1145993893449621504,Yayiwimala,Yayiwimala1,NA
1145993719172067328,Nopaaaall,Naufal24534516,NA
1136522284926038016,Putri,Putri98328983,NA
1145367366705876993,Aldy,Aldy21609974,"Batang, Indonesia"
1145413494331736064,Applejack345,Applejack3451,NA
1145993484597284864,always funn,alwaysfunxxx,NA
1145992989149241344,DzulQornain,DzulQor51137901,NA
1145992067312603136,Mikail S,MikailS12,NA
869631547565015041,ucok banten,Dediaza9,NA
1145992299626635264,fistarika,fistarika1,NA
1145992025461755904,Muhamad Ghufrana,GhufranaMuhamad,"Depok, Jawa Barat"
1145984724810137605,Faizal,Faizal14426848,NA
1145990920862490624,mukit mr,mukit_mr,"Kota Surabaya, Jawa Timur"
1145992729601556480,diana,diana87408923,NA
1145991568601387009,Alwi Ulin,alwi_ulin,"Jawa Timur, Indonesia"
1145992371336646656,Taufik Hidayat,Taufikhiidyt,NA
1145992460750819329,Suheri,Suheri68625655,NA
1138781937902936064,LingmeyLumintang,LingmeyL,NA
1143274752938655744,Juan Artur Ivansah,JuanArtur4,"Kota Bandung, Jawa Barat"
1144189667677315072,Jubae,Jubaedahhh2,NA
1048628225671188480,Afdalul,Afdalul12,NA
1145991995061460992,Febriyani,Febriya65267048,NA
1136320154105597952,Boy,Boy41064992,NA
1145991297368350721,riliz mh,MhRiliz,NA
1134909069892784128,𝘿𝙞𝙥𝙡𝙤𝙢𝙖 𝙈𝙖𝙠𝙞𝙣𝙜 𝙎𝙚𝙧𝙫𝙞𝙘𝙚𝙨,Jasa_Wahyu,Indonesia
1145989903458508801,hey.me,diemdiemajeane,NA
1145991727666171906,Wahyuhel,WahyuHelmy2,NA
