415,"Liliyana Natsir mengakhiri karir bulu tangkisnya hari Minggu lalu, setelah mengharumkan nama bangsa melalui 52 gelar internasional dari Kejuaraan Dunia, All England, sampai Olimpiade. Saya berharap Liliyana tetap memberi motivasi kepada para atlet junior. 

Terima kasih Liliyana. https://t.co/FutdwcNadj",2019-01-29 08:48:06,5657,17145
416,"Tanah masjid di Sukamaja, Bekasi, baru bersertifikat setelah 33 tahun diwakafkan pemiliknya. Di Jakarta Pusat, ada masjid yang tanahnya belum bersertifikat yang harganya sudah Rp120 juta semeter.

Sertifikat tanah wakaf perlu, agar tempat peribadatan ini memiliki kepastian hukum. https://t.co/BJV1dRyNvG",2019-01-29 03:31:11,2109,10386
417,"Ibu Yuni, warga Jakarta dulu berjualan jamu keliling. Berkat bantuan modal Rp3 juta dari PNM Mekaar, ia membuka kios, menjual pempek dan es campur. Etos kerja Ibu Yuni adalah contoh nilai yang ditanamkan pada para nasabah PNM Mekaar. 

Kuncinya, jujur, disiplin, dan kerja keras. https://t.co/j66S9LtRpx",2019-01-28 02:35:40,2340,10841
418,"Stadion Utama Gelora Bung Karno di Senayan, hari Minggu pagi, semarak oleh perayaan hari lahir ke-73 muslimat Nahdlatul Ulama. 

Selamat Ulang Tahun Muslimat NU. https://t.co/rdi0C88XHk",2019-01-27 09:44:06,4674,19023
419,"Jangankan di pelosok Tanah Air, di Jakarta Pusat saja, belum semua bidang tanah sudah bersertifikat. Dari 149.323 bidang tanah di kota ini, sampai akhir 2018, masih 9.879 bidang yang belum bersertifikat. 

Pemerintah menjanjikan seluruh tanah di Jakarta Pusat terdaftar tahun ini. https://t.co/Ie2lsbIljD",2019-01-27 05:03:39,1765,8757
420,"Bertemu 500-an nasabah PNM Mekaar di alun-alun Kota Bekasi, kemarin. Mereka menjalankan usaha supermikro dibantu modal 2-5 juta rupiah dari pemerintah tanpa syarat jaminan. 

Saya berpesan kepada mereka, kunci sukses berusaha hanya tiga: jujur, disiplin, dan kerja keras. https://t.co/9qLHMzKbfz",2019-01-26 03:18:51,1943,9991
421,"Enam BUMN karya bersinergi dengan PLN memberi bantuan penyambungan listrik gratis bagi rumah tangga miskin dan rentan miskin di Jawa Barat. Hingga Desember 2018, listrik telah tersambung bagi 100.970 KK di provinsi itu. 

Dayanya 450 VA, cukup untuk lampu, TV, dan penanak nasi. https://t.co/wdiv1I7lpF",2019-01-25 13:09:09,1851,9236
422,"Berpayung bersama Pak Profesor Quraish Shihab, saat hujan tak henti mengguyur di kompleks Pondok Pesantren Bayt Al Quran di kota Tangerang Selatan yang saya kunjungi pagi ini. https://t.co/0jSIsGLgej",2019-01-25 06:54:22,3047,15452
423,"Ibu Hj. Megawati Soekarnoputri merayakan hari ulang tahun yang ke-72 kemarin di Jakarta dengan sederhana. Ibu Megawati adalah figur yang berkeyakinan politik, figur yang berkeyakinan ideologi, figur yang berkeyakinan Pancasila yang sangat kuat.

Selamat ulang tahun Ibu Megawati. https://t.co/357dtBTv7u",2019-01-24 01:39:28,1992,12523
424,"PT INKA mulai mengirimkan 15 kereta penumpang dari Tanjung Perak, Surabaya ke Bangladesh, Minggu lalu. Ini ekspor pertama dari total 250 gerbong kereta penumpang untuk Bangladesh Railway yang tendernya dimenangi INKA tahun 2017.

Seluruhnya dibuat di pabrik INKA di Jawa Timur. https://t.co/2rBRBLyhLu",2019-01-22 01:19:54,5469,18017
425,"Hari telah petang ketika saya melintas di depan markas Yonif Para Raider 330 di Cicalengka, Jawa Barat, kemarin. Saya dan rombongan pun mampir untuk beristirahat dan salat magrib. 

Terima kasih kepada keluarga besar Yonif Para Rider 330 atas penerimaan yang hangat dan gembira. https://t.co/EyGIWAjB9E",2019-01-21 11:55:16,2846,14705
426,"Selamat pagi.
Mari menyambut awal pekan ini dengan optimisme dan kesadaran bahwa bangsa ini,Indonesia ini,adalah negara besar. Indonesia juga dianugerahi keragaman dan kemajemukan suku bangsa,agama,adat, tradisi,hingga bahasa daerah.
Semua perbedaan itu sudah menjadi hukum Allah. https://t.co/r0nbJVg2HX",2019-01-21 03:38:10,3656,16533
427,"Bertahun-tahun berdiam dan berusaha di atas tanah sendiri berbekal Surat Keterangan Ganti Rugi,mereka masih khawatir muncul sengketa, klaim tetangga, atau surat tanah digandakan.

Ini kisah warga Riau tentang sertifikat,jaminan bebas sengketa atas tempat berdiam dan berusaha. https://t.co/aQY7wdHrP1",2019-01-20 07:58:44,2702,11566
428,"Sebanyak 500 rumah siap dibangun di kampung Sampora, Garut, khusus untuk tukang cukur anggota Persaudaraan Pemangkas Rambut Garut. Harga Rp130 jutaan, DP dan bunga disubsidi, dan bisa dicicil Rp800 ribu/bulan.

Ini program penyediaan rumah untuk komunitas. Kita mulai dari Garut. https://t.co/4XFxfqGgBc",2019-01-20 01:45:23,3260,14059
429,"Seusai mengikuti cukur massal di bawah pepohonan yang rindang di pinggir Situ Begendit, Garut. Inilah para tukang cukur profesional dari PPRG, Persaudaraan Pangkas Rambut Garut. 

Mereka tidak kalah dengan tukang cukur internasional, bisa bersaing .. https://t.co/8pfNXRXRAY",2019-01-19 10:47:23,2498,12529
430,"Sudah rapikah Anda hari ini? Saya ikut cukur massal di Area Wisata Situ Bagendit, Garut. Para pencukurnya dari Persatuan Pangkas Rambut Garut (PPRG).

Hari Senin lusa, saya akan berkantor dengan rambut lebih rapi hasil bercukur di bawah pepohonan di pinggir Situ Bagendit 🤗 https://t.co/HHeIR8yAqr",2019-01-19 06:27:49,2904,15517
431,"Komedian legendaris abad ke-20 Charlie Chaplin pernah dua kali berlibur ke Garut dengan kereta api. 

Jalur yang dilewati Charlie Chaplin di Garut kini jadi rel mati dan akan kita hidupkan lagi untuk pengembangan kawasan wisata dan perekonomian. https://t.co/c3CZNIu0bw",2019-01-19 01:19:31,4493,16826
432,"Wilujeng enjing. Pukul tujuh tadi saya menuju Bandung untuk kunjungan dua hari di Jawa Barat. 

Dari Bandung, saya menuju Kabupaten Garut dengan kereta api, antara lain untuk meninjau panel reaktivasi jalur kereta api Cibatu-Garut. https://t.co/nxhbzWa7NY",2019-01-18 04:14:00,3678,18267
433,"Selamat siang. 

Segala sifat keras hati, picik, dan angkara murka hanya bisa dikalahkan dengan sikap bijak, lembut, dan sabar. https://t.co/I3oO48Hk2r",2019-01-17 03:40:16,14890,43540
434,"Pensiun dari ASN tidak berarti harus menghadapi kesulitan keuangan. Mereka bisa berwirausaha. Di acara Program Wirausaha ASN dan Pensiunan di Bogor tadi, aneka jenis wirausaha dipamerkan di antaranya oleh pensiunan. Ada sambal terasi, kukis, brownis. Kemasannya bagus. 

Beli ya. https://t.co/J65JADuk3n",2019-01-16 10:10:08,3173,14008
435,"Diskusi melalui video call dengan Pak Habibie di Jerman, kemarin, mengenai fokus pengembangan SDM yang kita lakukan setelah pembangunan infrastruktur 4 tahun ini.

Pak Habibie menekankan perlunya pendidikan vokasi, budaya produktivitas, kedisiplinan, dan kerja keras. https://t.co/bZ5fANMlFW",2019-01-15 01:51:46,3899,15070
436,"Di antara para perangkat desa dari seluruh Indonesia. 

Terima kasih untuk perjuangan mereka siang malam melayani masyarakat di desa-desa. https://t.co/0bbtSzgWiV",2019-01-14 14:18:45,3259,14824
437,"Saya menemui ribuan anggota Persatuan Perangkat Desa Indonesia (PPDI) di Senayan, pagi ini. Mereka menuntut penghasilan setara ASN gol 2A.

Pemerintah setuju dengan mempertimbangkan masa kerja. Perangkat desa di seluruh Indonesia juga akan mendapatkan jaminan BPJS. https://t.co/JOsSEXX9SF",2019-01-14 06:13:29,3446,14144
438,"Silaturahmi bersama para pengemudi ojek dan taksi online di Kemayoran, Jakarta Pusat, kemarin. 

Mereka adalah orang-orang yang berani menembus batas, berani keluar dari zona-zona nyaman, dan berani keluar dari tradisi dan menjadi pelopor model pekerjaan baru. https://t.co/JKJWApQ13F",2019-01-13 02:58:31,4881,20098
439,"Tamu kemarin sore, para guru swasta yang tergabung dalam Persatuan Guru Seluruh Indonesia. Dari mereka saya mendengarkan secara langsung suka-duka, informasi dan keluhan para guru swasta.

Pemerintah terus bekerja untuk meningkatkan kesejahteraan para guru di seluruh Indonesia. https://t.co/iCx3tcC3a4",2019-01-12 02:51:45,3178,15005
440,"Di bawah orang-orang muda kreatif yang dipimpin Achmad Zaky, start-up  BukaLapak melejit jadi unicorn. Di usia 9 tahun, ada 4 juta pelapak di BukaLapak, sebagian besar UMKM. Tapi jumlah ini bagian kecil dari 56 juta UMKM di Indonesia.

Selamat ulang tahun BukaLapak. https://t.co/2ZJF3W1m9m",2019-01-11 09:38:32,2825,12275
441,"Usaha mereka memang usaha rumahan tetapi hasilnya untuk menambah kesejahteraan keluarga. 

Dan di bawah binaan Program Mekaar dari PNM, ibu-ibu ini bisa mewujudkan mimpi menjadi pengusaha kecil, bahkan menengah. https://t.co/d5R9Ii4y3f",2019-01-11 06:09:56,2096,10057
442,"Jajan cilok buatan Ibu Nurhayati, pengusaha super mikro binaan Program Mekaar di Ciracas, Jakarta Timur, kemarin. Sejak dimulai 2015, PNM Mekaar telah melayani 4.057.000 usaha seperti Ibu Nurhayati di seluruh Indonesia. 

Saya berharap, dari Mekaar mereka naik tingkat jadi UKM. https://t.co/6AzfFFj6G2",2019-01-11 03:09:00,3149,13812
443,"Beras di gudang Bulog di Jakarta. Persediaan beras kita di akhir Desember biasanya 700-800 ribu ton, sekarang 2,1 juta ton. Stok beras ini untuk menjaga stabilitas harga di pasaran. 

Operasi pasar Bulog mulai 3 Januari lalu efektif menjaga harga beras di tingkat masyarakat. https://t.co/PvHqVelKBG",2019-01-10 11:54:05,2454,10558
444,"Saya menyerahkan 3.023 lembar sertifikat untuk warga 8 kecamatan di Jakarta Barat, kemarin. Belum semua tanah di ibu kota ini bersertifikat. Sampai akhir tahun 2018, baru 92 %. 

Jika lancar, pendaftaran seluruh bidang tanah di Jakarta akan selesai akhir 2019. https://t.co/oh8PMe7SnM",2019-01-10 06:11:28,1488,7263
445,"Dengan MEKAAR, usaha keluarga jadi mekar.

Sejak dimulai tahun 2015, Program Mekaar dari PNM telah melayani 4.057.000 penerima program di seluruh Indonesia. Salah satunya, warga Kelurahan Kali Anyar di Jakarta Barat yang saya kunjungi, Rabu kemarin. https://t.co/BaBV1HnNNH",2019-01-10 01:47:03,2237,10109
446,"Negara kita ini berada di ring of fire yang rawan bencana. Kita perlu manajemen dan kepemimpinan kuat merespons bencana. Syarat itu ada dalam sosok Letjen Doni Monardo yang saya lantik jadi Kepala Badan Nasional Penanggulangan Bencana, pagi tadi. 

Selamat bekerja Pak Doni. https://t.co/s2KchU33A9",2019-01-09 12:45:49,2578,11985
447,"Mari mendoakan kesembuhan Ustaz Arifin Ilham yang saat ini dirawat di Rumah Sakit Cipto Mangunkusumo, Jakarta.

Semoga beliau cepat sembuh, penyakitnya diangkat oleh Allah SWT. Masyarakat menunggu Ustaz Arifin Ilham untuk berdakwah dan berkegiatan seperti sedia kala. Amin. https://t.co/p5mWFK8v8K",2019-01-09 04:06:55,7676,28505
448,"Hitungan Bappenas, macet di Jabodetabek merugikan sampai Rp65 triliun per tahun. Ini tidak boleh dibiarkan. Kalau MRT dan LRT sudah jadi, kereta bandara siap, dan TransJakarta ada, masyarakat didorong pindah dari kendaraan pribadi. 

Rp65 triliun jangan menguap jadi asap saja. https://t.co/6ogKuAoC5V",2019-01-09 02:23:35,4095,13831
449,"Pertumbuhan ekonomi nasional 2018 diperkirakan 5,15 %, inflasi di bawah 3,5 %, dan nilai tukar rupiah terjaga. Kinerja APBN 2018 sangat sehat dan kredibel, defisit hanya 1,76 % dari PDB, dan pendapatan sepanjang 2018 melampaui target APBN. 

Kita memasuki 2019 dengan rasa syukur. https://t.co/qkWAGCxN1r",2019-01-07 12:15:38,4220,14653
450,"Empat tahun berjalan, kita membangun fondasi yang kokoh, fokus pada percepatan pembangunan infrastruktur serta peningkatan produktivitas dan daya saing bangsa.

Kini, masa depan Indonesia terletak pada kemampuan kita mempersiapkan manusia Indonesia yang maju dan unggul. https://t.co/AQREnAHqVb",2019-01-07 07:43:47,5494,18177
451,"Tahun lalu, Pipiet Kamelia dan Hanifan Yudani Kusumah menyandingkan medali emas pencak silat Asian Games 2018 dari nomor tarung putri dan putra. Kemarin, mereka menyandingkan cincin emas di pelaminan. 

Selamat atas pernikahan Pipiet dan Hanifan. Semoga menjadi keluarga sakinah. https://t.co/SmKZy3ZTpf",2019-01-06 01:12:51,3216,17256
452,"Kopi empat ribu perak, es cappuccino lima ribu perak, hanya ada di Angkringanku, kafe Mas Aji dari Tulungagung. Slurrrrp! https://t.co/SMYbVSpb7V",2019-01-05 07:39:04,3575,16472
453,"Jawa Timur adalah salah satu lumbung padi terbesar Indonesia. Maka kita bangun Waduk Bendo, Waduk Tukul, Waduk Tugu, Waduk Bagong, Waduk Semantok, dan Waduk Gongseng.

Ini Waduk Bendo di Ponorogo yang akan selesai akhir 2019, bisa menampung 43 juta m3 air, untuk 7.700 ha sawah. https://t.co/oei3tRfEEo",2019-01-05 03:41:05,3541,14129
454,"Wajah-wajah ceria mahasiswa STKIP PGRI Tulungagung, Jawa Timur. Rumah susun untuk mereka sudah jadi dan saya resmikan. 

Belajar yang baik, demi masa depan kalian, demi masa Indonesia yang maju. https://t.co/gsUEFUxXom",2019-01-04 13:39:29,2964,14527
455,"Salah satu kamar Rusun Mahasiswa STKIP PGRI Tulungagung, satu dari tiga rusun di Jawa Timur yang saya resmikan hari ini. Perabotnya lengkap sampai meja belajar. Kualitasnya bagus.

Tahun 2018, pemerintah membangun 275 tower rusun. Tahun ini, kita akan bangun 300 tower lagi. https://t.co/lkjIM61QR6",2019-01-04 11:01:11,2502,10581
456,"Lebih dari sembilan juta lembar sertifikat tanah terbit sepanjang tahun 2018 kemarin. Ini jauh di atas target yang saya patok. Alhamdulillah.

Sertifikat hak atas tanah memberikan kepastian hukum kepada masyarakat, mengurangi bahkan menghilangkan sengketa tanah sama sekali. https://t.co/E6BIQrHNbf",2019-01-04 06:33:11,1868,8858
457,"Di teras makam Bung Karno bersama Pak Pramono Anung dan Pakde Sukarwo. Saya berziarah ke makam Sang Proklamator kemarin, di sela kunjungan kerja di Blitar. 

Semoga almarhum yang telah berjuang mendirikan bangsa ini mendapat tempat yang lapang di sisiNya. Amin.

Selamat pagi. https://t.co/PPNZmTotJe",2019-01-04 01:46:16,4369,19621
458,"Pulau Sebesi di Selat Sunda adalah daratan terdekat Gunung Anak Krakatau. Saat tsunami lalu, warga pulau ini lari ke ketinggian. Esoknya, mereka dievakuasi dan sampai kini berada di lokasi pengungsian di Lampung Selatan.

Mereka meminta direlokasi ke daerah yang lebih tinggi. https://t.co/B6bgZ3Otfe",2019-01-03 05:02:31,1759,8445
459,"Sampai siang tadi, Ibu Sarnama masih dirawat bersama putranya Yudi, 6 tahun, di RSUD dr. H. Bob Bazar, Lampung Selatan. Saat tsunami, 22 Desember lalu, keduanya selamat, tapi kakak dan adik Yuda meninggal.

Semoga mereka segera pulih dan kembali berkegiatan seperti sedia kala. https://t.co/70oeMO2A0T",2019-01-02 12:48:15,1309,7266
460,"Jejak tsunami masih terlihat jelas di Desa Kunjir dan Desa Way Muli, dua desa di Lampung Selatan yang saya kunjungi hari ini.

Selekas mungkin, kita akan masuk ke tahap rekonstruksi dan pembangunan rumah-rumah di kawasan relokasi, 400 m dari lokasi rawan tsunami. https://t.co/sFjfNgGXiQ",2019-01-02 08:06:19,1944,9473
461,"Selamat pagi. Kegiatan pertama saya 2019 adalah jogging pada 1 Januari di Kebun Raya Bogor yang ramai oleh masyarakat yang berolahraga dan berlibur. Hari Rabu ini saya ke Lampung meninjau korban bencana.  

Mari memasuki tahun yang baru ini dengan semangat dan optimisme! https://t.co/yZCO4dTb0L",2019-01-02 03:04:56,2489,13894
462,"Pergantian tahun semalam, saya bersama para petugas dan pegawai istana menikmati sate, bakmi, dan wedang ronde di halaman Wisma Bayurini di Bogor. 

Tak ada yang istimewa kecuali satu hal: kita memasuki tahun 2019 ini dengan penuh optimisme. https://t.co/INlJtSLkRL",2019-01-01 05:26:14,6294,22498
463,"Bersama terbenamnya matahari 2018 dan terbitnya fajar 2019, kita mengayunkan langkah sebagai bangsa yang besar dengan meninggalkan segenap pesimisme menuju optimisme, menanggalkan sifat individualisme ke arah kolaborasi, melepas sifat amarah menjadi manusia yang penyabar. https://t.co/36J2d5fLpq",2019-01-01 01:05:40,6011,18192
464,"Akhir tahun ini kalian di mana? Apa yang baru? Adakah yang seru?

Saya ingin mendengar dan membaca pengalaman berlibur bersama keluarga dan teman-teman, renungan akhir tahun, juga resolusi tahun baru dari kalian. https://t.co/ThN0iPTcrD",2018-12-31 05:58:50,4188,16651
465,"Blok Mahakam di Kalimantan, Blok Rokan di Riau, dan delapan blok migas lain yang puluhan tahun dikelola perusahaan asing, kembali ke Pertamina. Freeport tahun ini juga kita miliki 51 %.

Kita menutup tahun 2018 sebagai bangsa yang semakin berdaulat atas kekayaan alam sendiri. https://t.co/OWvlsMzWZC",2018-12-31 01:29:17,7103,19069
466,"Transaksi perdagangan saham 2018 di Bursa Efek Indonesia saya tutup Jumat lalu dengan angka IHSG 6.194, terbaik di Asia Tenggara, dan kinerja bursa terbaik kedua di Asia Pasifik. Laju inflasi pun terkendal.

Ini membuat kita optimistis akan masa depan perekonomian Indonesia. https://t.co/c0xeRjutn8",2018-12-30 07:00:56,4104,13478
467,"Ikut berbahagia menghadiri Perayaan Natal Nasional 2018 bersama masyarakat di Deli Serdang, Sumut, kemarin.

Di mana ada si Rungguk, di situ ada si Tata. Di mana pun kita duduk, di situ selalu ada Tuhan Yang Maha Esa.

Kiranya damai, sejahtera, selalu hadir di negara kita. https://t.co/jh17VNYMMc",2018-12-30 04:24:02,2461,10234
468,"Bersilaturahmi dengan Syekh Haji Hasyim Al-Syarwani Tuan Guru Babussalam di kediamam Tuan Guru di Langkat, Sumatra Utara, siang ini. https://t.co/3PyuZVMMT7",2018-12-29 09:20:13,1778,9095
469,"Dari Jakarta, Semarang, sampai Surabaya, ada pilihan rute liburan. Selain jalan biasa, ada Jalan Tol Trans Jawa yang sambung menyambung 760 km. Jalannya mulus, pemandangannya indah: gunung, sawah, desa-desa, simpang susun, jembatan, kuliner lokal di rest area. 

Selamat berlibur. https://t.co/wLPJG73vKH",2018-12-29 01:47:54,10881,25347
470,"Jakarta sampai Surabaya telah tersambung dengan jalan tol Trans Jawa. Rakyat senang, para pekerja yang membangun infrastruktur besar ini juga ikut bergembira. 

Lihatlah wajah para petugas lapangan pembangunan konstruksi Jembatan Kali Kuto ini ... https://t.co/oCveNi1bZY",2018-12-28 03:03:29,10491,25870
471,"Seusai pengukuhan Kwartir Nasional Gerakan Pramuka masa bakti 2018-2023 di Jakarta, pagi ini. Janji mereka dalam Tri Satya di antaranya, menolong sesama hidup dan ikut serta membangun masyarakat.

Selamat bekerja, mengantarkan kaum muda Indonesia ke masa depan yang lebih baik. https://t.co/A9r1iKSc2m",2018-12-27 11:20:03,2091,10248
472,"Bersama pekerja-pekerja Bendungan Sukamahi dan Bendungan Ciawi, dua bendungan di Jawa Barat, untuk pengendalian banjir Jakarta. https://t.co/TEQFVUXTpP",2018-12-26 13:32:19,2679,12020
473,"Bendungan Sukamahi dan Bendungan Ciawi di Bogor, Jawa Barat, dibangun khusus untuk mengendalikan banjir di Jakarta.

Bila rampung tahun depan, dua bendungan ini menampung air sebelum dialirkan ke Bendung Katulampa, lalu dialirkan bertahap ke Jakarta. https://t.co/M4JiKSd5ah",2018-12-26 08:59:48,2047,9033
474,"Dulu, warga Morowali di Sulteng jika ke Palu, menempuh 12 jam perjalanan darat 520 km. Ke Makassar yang lebih jauh, bisa naik kapal laut. Sekarang, mereka punya pilihan setelah Bandara Morowali beroperasi.

Dari Morowali, naik pesawat ke Kendari tak sampai satu jam. https://t.co/A2ZwP3BXOX",2018-12-26 01:41:05,2488,10976
475,"Kepada segenap umat Kristiani di mana pun berada, semoga perayaan Natal tahun ini membawa damai di hati kita semua ... https://t.co/gYWWIgUplb",2018-12-25 04:05:38,7045,18425
476,"Pantai Mutiara Carita di Pandeglang yang luluh-lantak diterjang tsunami. Sampai pagi ini, tercatat 281 orang meninggal dunia, 57 orang hilang, dan lebih 10.000 pengungsi.

Melihat potensi bencana di Tanah Air sudah waktunya ada pendidikan kebencanaan dalam kurikulum pendidikan. https://t.co/IPlukO63Gl",2018-12-24 09:42:10,5736,18037
477,"Menemui pengungsi di Lapangan Futsal Rancateureup, korban luka di Puskesmas dan RS Lapangan Marinir Cilandak di Labuan, Banten, pagi ini.

Tsunami pada Sabtu malam telah menimbulkan korban dan kerusakan di kabupaten Pandeglang, Serang, Lampung Selatan, Tanggamus dan Pesawaran. https://t.co/26q4IMdI8d",2018-12-24 05:09:36,1812,7596
478,"Bertolak dari Bogor, Jawa Barat, dengan helikopter pagi ini, saya mengunjungi Banten untuk melihat langsung penanganan pascabencana tsunami di sekitar Selat Sunda, Sabtu lalu.

Mohon doa dari seluruh Tanah Air agar kita semua diberiNya keselamatan, kesabaran, dan kekuatan. Amin. https://t.co/wMcZ1MnGom",2018-12-24 03:25:37,3792,15259
479,"Sudah lama ingin ke Toraja, baru tercapai di akhir 2018 ini. Saya datang di saat yang tepat, ketika festival tahunan seni budaya Toraja, Lovely December digelar, Minggu 23 Desember.

Kurre sumanga'. https://t.co/jKvi5gmJ7f",2018-12-23 11:14:25,2164,10503
480,"Duka cita yang mendalam atas jatuhnya korban bencana tsunami di Pandeglang, Serang dan Lampung Selatan, semalam.

Saya telah memerintahkan segenap jajaran pemerintah terkait untuk segera melakukan langkah tanggap darurat, mencari dan menemukan korban, merawat yang luka-luka. https://t.co/rD5bDr16gF",2018-12-23 06:20:30,13592,23361
481,Ibu ... https://t.co/A1v1Lr2Qij,2018-12-22 10:44:42,7096,27693
482,Untuk para Ibu dan perempuan Indonesia ... https://t.co/JDv5u86NNS,2018-12-22 05:08:03,3901,11684
483,Selamat siang Makassar. Aga kareba? Baji baji ji? https://t.co/IjlJvpIHo5,2018-12-22 03:30:00,1949,9088
484,"Syukur Alhamdulillah, hari ini saham PT Freeport Indonesia sebanyak 51,2 % sudah beralih ke Indonesia melalui PT Inalum — pertama kali sejak perusahaan ini beroperasi di Indonesia tahun 1973.

Pendapatan dari Freeport akan kita gunakan sebesar-besarnya untuk kemakmuran rakyat. https://t.co/lBQpFIq2r4",2018-12-21 12:53:43,18082,33731
485,"Mau makan enak selagi di jalan tol? Meminggir saja di rest area sepanjang jalan tol Jakarta ke Surabaya. 

Seperti di kilometer 597, Jalan Tol Trans Jawa daerah Magetan ini. https://t.co/E6OW4NZtSO",2018-12-21 08:00:37,3298,12016
486,"Melepas ekspedisi Trans Jawa dari ujung Jembatan Kalikuto, km 383.

Ini sejarah baru transportasi Indonesia ketika jalan tol 760 km dari Jakarta hingga Surabaya akhirnya rampung jua.

Masyarakat kini punya pilihan: mau lewat tol silakan, mau lewat jalan nasional juga silakan. https://t.co/Kc1wQHwepp",2018-12-21 03:32:28,3255,11543
487,"Pembangunan Jalan Tol Trans Jawa sepanjang 1.150 km dari Merak hingga Banyuwangi, kini sudah tersambung 933 km dari Merak ke Pasuruan. Sepanjang 616 km di antaranya dibangun pada 2015-2018.

Ruas selebihnya, Pasuruan-Banyuwangi 217 km akan tuntas pada tahun 2021. https://t.co/jqEOG0tNdm",2018-12-20 07:48:18,3855,11963
488,"Jakarta-Surabaya kini tersambung dengan jalan tol 760 km. Pagi ini, dengan bus Damri yang melaju sampai 90 km/jam, saya menjajal ruas tol ini dari Surabaya melewati Mojokerto, Kertosono, Ngawi, Sragen, Solo, Salatiga, Semarang, sampai Kendal dan Batang.

Benar-benar mulus. https://t.co/Zqpdpx33Lz",2018-12-20 05:00:26,7743,24195
489,"Mencoba Koling, kopi keliling, bersama Mbak Yenny Wahid di satu sudut kota Bangkalan, Pulau Madura. Ini kopi asli dari Jawa Timur. Katanya sih, ini jenis robusta.

Ayo diminum. Ngopi aja kok repot 😀 https://t.co/zt1bAjtj4G",2018-12-19 10:58:28,3018,13692
490,"Museum Islam Indonesia K.H. Hasyim Asy'ari yang saya resmikan di Jombang kemarin, memajang koleksi benda bersejarah terkait masuknya Islam di Nusantara dengan sangat damai: dengan dialog, menggunakan media budaya lokal, seperti syair, wayang, gurindam, kasidah, dan lain-lain. https://t.co/YFFqxbhKCY",2018-12-19 01:49:03,1694,8012
491,Di tengah masyarakat Jombang yang ramah ... https://t.co/4L5cVy8ym9,2018-12-18 13:20:44,2494,10989
492,"Silaturahmi dengan pimpinan Pondok Pesantren Darul 'Ulum, Jombang, Jawa Timur siang tadi. Kita berada di tahun politik, pemilu ini hanya lima tahun sekali, sementara Indonesia bangsa besar yang tetap akan berdiri kokoh.

Mari menjaga persatuan, persaudaraan, dan ukhuwah kita. https://t.co/zre8gXbest",2018-12-18 11:32:48,2103,9054
493,"Perlindungan para buruh migran Indonesia di mana pun berada adalah prioritas bagi pemerintah.

Di antaranya berupa penerbitan aturan, juga dukungan berbagai inisiatif lokal perlindungan pekerja migran seperti DESBUMI (Desa Buruh Migran) dan DESMIGRATIF (Desa Migran Produktif). https://t.co/Qy8IM6RdP2",2018-12-18 06:35:26,1167,5376
494,"Ingin tahu bagaimana kerja nyata itu? Lihat kiprah para Babinsa TNI. Mereka berada di tengah masyarakat, dan bersama warga membangun jembatan gantung, rumah, hingga mengajar suku Anak Dalam di Jambi.

Terima kasih atas sumbangsih para Babinsa untuk kehidupan masyarakat desa. https://t.co/z9oRVjCp1K",2018-12-16 11:49:15,2670,11955
495,"Anak-anak muda dari dunia industri kreatif di Banda Aceh. Mereka berkreasi dengan hijab, coklat, dan lain-lain, sampai pembuatan film. https://t.co/JuPt6Oy5U6",2018-12-16 05:39:16,2163,9501
496,"Padat tembaga jangan dituang
Kalau dituang melepuh jari
Adat Melayu Riau harus dipegang
Agar mulia seluruh negeri

Pantun ini sebagai ucapan terima kasih atas penghargaan gelar adat Datuk Seri Setia Amanah Negara dari Lembaga Adat Melayu Riau kepada saya, kemarin pagi. https://t.co/O3jQCqQEW4",2018-12-16 00:55:03,2310,10721
497,"Pembangunan Jalan Tol Sigli-Banda Aceh sepanjang 74 km dimulai kemarin. Jalan tol ini akan melewati jalur Baitussalam, Kutobaro, Blang Bintang, Indrapuri, Jantho, Seulimeum, sampai Padang Tiji.

Jika tak ada halangan, Insya Allah, sudah beroperasi pada akhir tahun 2021. https://t.co/ZIFrcagqHo",2018-12-15 12:54:01,1518,6546
498,"Senang bertemu lagi dengan Nyak Sandang di Aceh, kemarin. Alhamdulillah, ia sudah bisa melihat wajah saya.

Delapan bulan lalu, putra Aceh yang dulu ikut menyumbang harta untuk membeli pesawat pertama Indonesia ini, datang ke Jakarta untuk menjalani operasi katarak. https://t.co/g0cNfvt7C0",2018-12-15 05:57:10,2471,11037
499,Parfum dari Aceh. https://t.co/Q4m6p0a7tq,2018-12-15 02:11:53,2649,11027
500,"Seusai salat Jumat di Masjid Baiturrahman, Banda Aceh. 

Di masjid bersejarah ini, saya menyerahkan 320 sertifikat hak atas tanah wakaf kepada masyarakat di Provinsi Aceh. https://t.co/NVVn5vRJGj",2018-12-14 14:46:57,1412,6798
501,"Program Sejuta Rumah yang dicanangkan 29 April 2015 akhirnya tercapai tahun ini! Pada bulan November 2018, program itu sudah mencapai pembangunan 1.041.323 unit rumah.

Terima kasih yang sebesar-besarnya kepada jajaran pemerintah, pemda, perbankan, dan para pengembang perumahan. https://t.co/Dfy6D8odnX",2018-12-14 11:37:58,3440,10643
